model_size,method,step,n,seeds,live_accuracy_mean,live_accuracy_sd,live_format_mean,live_format_sd,non_live_accuracy_mean,non_live_accuracy_sd,non_live_format_mean,non_live_format_sd,multi_turn_accuracy_mean,multi_turn_accuracy_sd,multi_turn_format_mean,multi_turn_format_sd,average_accuracy_mean,average_accuracy_sd,average_format_mean,average_format_sd
1.5B,gdpo,30,2,"0,1",64.43375277572169,0.1570185302412783,99.8519615099926,0.20935804032170102,77.78125,0.692375389911821,99.91666666666666,0.11785113019776128,2.0,0.5303300858899106,36.07340521607672,0.7615536600317078,48.07166759190723,0.10635461142106457,78.61401113091199,0.14478149650408015
1.5B,gdpo,40,2,"0,1",65.02590673575129,1.3084877520106388,99.88897113249445,0.05233951008043279,78.6875,1.7972297355158016,99.9375,0.08838834764831845,2.25,0.7071067811865477,47.78461983160515,16.024260249091565,48.6544689119171,1.2709414229043292,82.53703032136653,5.353436362219817
1.5B,gdpo,50,2,"0,1",67.91265729089562,0.3663765705629793,99.96299037749816,0.052339510080422744,79.59375,0.19150808657136334,100.0,0.0,2.6875,0.9722718241315028,59.16750634756207,7.459191723921703,50.06463576363187,0.5100521604219468,86.37683224168674,2.5038437446673734
1.5B,gdpo,60,2,"0,1",68.20873427091044,0.36637657056296924,99.96299037749816,0.052339510080422744,79.84375,0.4272103469668758,100.0,0.0,3.4375,0.6187184335382288,64.27673094779078,16.724609238010274,50.49666142363681,0.4707684503560264,88.07990710842964,5.5923162493635665
1.5B,gdpo,70,2,"0,1",68.28275351591414,0.5757346108846803,99.96299037749816,0.052339510080422744,79.91666666666666,0.17677669529664694,99.9375,0.08838834764831845,4.375,1.5909902576697326,76.39928971609415,22.11358360585163,50.858140060860265,0.7811671879503513,92.0999266978641,7.418103821193458
1.5B,gdpo,80,2,"0,1",68.43079200592155,0.052339510080422744,99.96299037749816,0.052339510080422744,79.73958333333334,0.6334498248129454,99.9375,0.08838834764831845,4.0625,0.6187184335382294,82.43672963586707,11.584188063712324,50.74429177975162,0.012536039601902117,94.11240667112173,3.873412300426733
1.5B,gdpo,90,2,"0,1",68.9119170984456,0.7327531411259586,100.0,0.0,80.44791666666666,0.5155986946151943,100.0,0.0,5.0625,0.6187184335382291,83.87849778564626,8.44535089242437,51.47411125503742,0.6223567564264606,94.62616592854874,2.8151169641414535
1.5B,gdpo,100,2,"0,1",68.57883049592894,0.052339510080422744,99.96299037749816,0.052339510080422744,80.125,0.8838834764831844,100.0,0.0,4.75,1.4142135623730951,89.34094483138571,1.215940128742038,51.15127683197631,0.15933019193649597,96.43464506962795,0.38786687288720845
1.5B,dara,10,3,"0,1,2",50.77720207253886,1.5115157554894258,93.48630643967431,1.5666921161004266,71.97222222222221,0.8221471437193734,97.02777777777777,0.5853140973807102,1.8333333333333333,0.3145764348029479,28.91031771857776,0.5561845047266256,41.52758587603147,0.691819962878893,73.14146731200995,0.8897445309317547
1.5B,dara,20,3,"0,1,2",63.261781396496424,0.18627768160056588,99.9259807549963,0.07401924500370427,77.34027777777777,0.6916959498486647,99.875,0.125,1.4583333333333333,0.19094065395649334,34.64646223848093,0.361466549618631,47.35346416920251,0.1760830490462427,78.14914766449242,0.08785140209510593
1.5B,dara,30,3,"0,1,2",65.03824327658525,0.5251368530420135,99.9013076733284,0.11306626437098245,77.91666666666667,0.3958333333333241,99.95833333333333,0.07216878364870322,2.833333333333333,0.7107800878846656,58.77377213379422,6.9247194382046215,48.59608109219508,0.43098709254231315,86.21113771348531,2.2894826121121596
1.5B,dara,40,3,"0,1,2",66.27189735998027,0.6996026093638144,99.9506538366642,0.04273503102809742,78.54166666666667,0.1987373336285261,100.0,0.0,2.9583333333333335,0.5204164998665332,78.53968161423944,6.406091264876992,49.25729911999342,0.4065291000079012,92.83011181696789,2.1448704294144227
1.5B,dara,50,3,"0,1,2",67.03676289168517,0.7302565303206832,99.8766345916605,0.08547006205620304,79.65972222222221,0.23230178727330275,99.95833333333333,0.07216878364870322,4.291666666666667,0.07216878364870322,82.04526082633477,9.73881939099638,50.32938392685802,0.2991151041216123,93.96007625044287,3.2462901567754883
1.5B,dara,60,3,"0,1,2",68.36910930175179,0.8153324274294703,99.9753269183321,0.04273503102809742,79.84027777777777,0.21883265634151022,100.0,0.0,4.625,0.125,88.19050131339641,3.482923832453269,50.94479569317652,0.31637738396525233,96.05527607724284,1.1722546989413332
1.5B,dara,70,3,"0,1,2",68.83789785344189,0.195836514512551,100.0,0.0,79.88194444444444,0.43915032649340197,100.0,0.0,5.25,0.45069390943299864,90.67418796990714,4.861582633029678,51.32328076596212,0.35065692498483836,96.89139598996904,1.620527544343228
1.5B,dara,80,3,"0,1,2",68.6898593634345,0.3391987931129381,100.0,0.0,79.97916666666667,0.5428672591998124,100.0,0.0,4.666666666666667,0.4389855730355308,91.78651588452372,2.579243909601496,51.111897565589274,0.08281291286594142,97.2621719615079,0.8597479698671591
1.5B,dara,90,3,"0,1,2",68.2457438934123,0.5181347150259096,99.9506538366642,0.04273503102809742,80.79861111111111,0.3646329331340324,100.0,0.0,4.875,0.57282196186948,92.90036718505313,1.595127446035702,51.30645166817447,0.3145347874625593,97.61700700723911,0.5404287961065705
1.5B,dara,100,3,"0,1,2",68.54182087342708,0.6058736322629481,99.9259807549963,0.07401924500370427,80.58333333333333,0.9342536385324489,100.0,0.0,4.833333333333333,0.14433756729740643,92.80432868010068,2.4105323537623495,51.31949584669792,0.42714357132575786,97.576769811699,0.8198476851741646
3B,dvao,10,3,"0,1,2",64.76683937823834,0.9004829800589548,96.05230693313595,1.6884393891858496,74.90972222222221,0.5113016703944481,91.77777777777777,2.507396465865952,2.5416666666666665,0.28867513459481287,19.06737213068442,0.9399079419812452,47.40607608904241,0.4037784078503929,68.96581894719938,1.4812654582010967
3B,dvao,20,3,"0,1,2",66.91339748334568,0.8006405496959229,99.01307673328398,0.6634260873303097,79.86805555555556,0.5637845415220797,99.73611111111111,0.012028130608114468,4.375000000000001,0.21650635094611018,36.87559414434148,5.710281752006367,50.38548434630041,0.3840887829941988,78.54159399624552,1.8690712512926149
3B,dvao,30,3,"0,1,2",69.0106094251172,0.5555554033652993,99.85196150999259,0.2564101861686009,81.63194444444444,0.8292434358654414,99.95833333333333,0.07216878364870322,6.0,1.2686114456365278,57.48779660350203,3.4169368439053143,52.214184623187215,0.022604987279961665,85.76603048227598,1.1646201465962829
3B,dvao,40,3,"0,1,2",69.6027633851468,0.7704167281517843,99.8519615099926,0.12820509308430045,81.76388888888889,0.4806739577964486,99.45833333333333,0.47324236215003096,6.916666666666667,2.062815632414427,67.63217093525864,5.903779708282722,52.76110631356745,0.9828786691029188,88.98082192619485,2.005003852152752
3B,dvao,50,3,"0,1,2",70.68837897853442,1.191227012541157,99.6792499383173,0.299145217196696,82.10416666666667,0.614848106807233,99.94444444444444,0.09622504486494037,7.458333333333333,1.3712068893253613,77.80191372410775,8.211454610626452,53.41695965951147,0.7691558598900565,92.47520270228982,2.692756887049098
3B,dvao,60,3,"0,1,2",70.24426350851222,0.7060985946831503,99.753269183321,0.3651282651603416,82.35416666666667,0.32742153428129034,99.75,0.3004626062886704,8.25,1.2311072252245134,81.8722901426879,6.661878501429439,53.6161433917263,0.3319283813056758,93.79185310866963,2.0108466555894164
3B,dvao,70,3,"0,1,2",69.9235134468295,0.8417824875021951,100.0,0.0,82.63194444444444,0.5023094811118087,99.91666666666667,0.14433756729740643,7.958333333333334,1.00260078462633,87.45063811830805,2.8611218890013923,53.504597074869096,0.12233120535543017,95.78910159499158,0.97404060154445
3B,dvao,80,3,"0,1,2",70.29360967184802,1.0785834194125075,99.9753269183321,0.04273503102809742,82.0625,0.6260408000548706,100.0,0.0,9.166666666666666,1.161446655397196,89.86750578809875,1.5840136421573294,53.84092544617156,0.824652257454206,96.6142775688103,0.5405191804337167
3B,dvao,90,3,"0,1,2",69.8988403651616,1.274192088198902,99.9506538366642,0.08547006205620304,82.42361111111111,0.6876052108048085,100.0,0.0,8.416666666666668,0.4018187817080408,91.92036141653267,2.449304750697369,53.57970604764646,0.2896902906572915,97.29033841773229,0.7893888292528152
3B,dvao,100,3,"0,1,2",69.99753269183321,0.5555554033652911,99.90130767332839,0.08547006205620304,83.02777777777779,0.5001446550008638,99.99305555555556,0.012028130608122673,9.625,0.33071891388307384,91.21469425132987,1.494377868653818,54.216770156537,0.23944138888934735,97.0363524934046,0.4680271066700818
3B,gd2po_hard,10,3,"0,1,2",64.81618554157414,0.21367515514049532,97.08857636318777,2.506109896614444,77.63194444444444,0.6512985604274046,95.42361111111111,0.3757708127352414,2.916666666666667,0.5204164998665334,20.714738003658162,1.480425144250021,48.454932217561755,0.31905457095230777,71.07564182598568,0.6134217331162894
3B,gd2po_hard,20,3,"0,1,2",67.9496669133975,0.07401924500370427,99.7285961016531,0.18627768160056588,80.2013888888889,0.847364514462553,99.93055555555556,0.06364688465216392,4.166666666666667,0.520416499866533,46.67853448110812,5.605744789237992,50.77257415631768,0.2856576713359989,82.1125620461056,1.9085415111770943
3B,gd2po_hard,30,3,"0,1,2",68.6405132000987,0.9660385862547199,99.9013076733284,0.1709401241123979,81.65277777777777,1.1460858307655177,99.86111111111111,0.02405626121623714,6.25,1.2311072252245128,64.76888642110836,4.089597863205796,52.18109699262549,0.09630491725639041,88.17710173518263,1.3883352078113151
3B,gd2po_hard,40,3,"0,1,2",69.75080187515421,0.6295263174030575,99.85196150999259,0.14803849000740144,81.70138888888889,0.7337159670951521,99.95833333333333,0.07216878364870322,6.5,0.37500000000000044,75.42423731166852,4.271394553863807,52.65073025468103,0.1916277108685901,91.74484405166481,1.4729388052783245
3B,gd2po_hard,50,3,"0,1,2",69.1093017517888,1.5602676292881676,99.7039230199852,0.3226424088483069,82.39583333333334,0.7982185025278336,99.91666666666667,0.07216878364870322,7.666666666666667,1.0483121354507599,80.20014297459184,5.8397666733166895,53.05726725059626,0.47527381226615706,93.27357755374791,2.069087953413783
3B,gd2po_hard,60,3,"0,1,2",69.80014803849001,1.0751916392549201,99.9013076733284,0.11306626437098245,82.70833333333334,0.7716774657271687,100.0,0.0,7.0,0.5448623679425842,83.2599564669479,6.30463017761015,53.16949379060778,0.3888700340993715,94.38708804675876,2.100358508833113
3B,gd2po_hard,70,3,"0,1,2",69.5780903034789,0.7290050186377577,99.7779422649889,0.14803849000740144,82.68055555555556,1.099702716562449,99.95833333333333,0.07216878364870322,7.541666666666667,0.7107800878846658,85.8469197218211,4.295868656869083,53.266770841900374,0.26116564348591415,95.19439844004778,1.4816354828895129
3B,gd2po_hard,80,3,"0,1,2",70.14557118184061,1.2215044455451791,99.7779422649889,0.12820509308430045,82.83333333333333,0.580723327698596,99.90277777777777,0.08673608331109076,9.75,2.065338955232288,88.35756450976002,2.9536682011163915,54.24296817172465,1.267775911371501,96.0127615175089,0.9428769699264606
3B,gd2po_hard,90,3,"0,1,2",69.35603256846781,1.2229986411442135,99.9506538366642,0.08547006205620304,82.83333333333334,0.9610468828892357,99.88888888888889,0.19245008972987251,7.875,0.125,89.81299325614272,3.985608154194708,53.354788633933715,0.7483886955035056,96.55084532723194,1.419371708855379
3B,gd2po_hard,100,3,"0,1,2",69.4547248951394,1.5811961480396879,99.7285961016531,0.04273503102809742,83.11111111111111,1.368408020021538,100.0,0.0,9.125,1.2054563451241211,91.27539603171341,2.452003198967555,53.89694533541684,1.1070431842472437,97.00133071112216,0.8228957130879225
